,Label,data,1-hexadecanol,1-monostearin,"1,2,4-benzenetriol","1,5-anhydroglucitol",2-aminoadipic acid,2-hydroxybutanoic acid,2-hydroxyglutaric acid,2-hydroxyvaleric acid,2-ketoadipic acid,2-ketoglucose dimethylacetal NIST,2-oxogluconic acid NIST,3-hydroxybutanoic acid ,3-phosphoglycerate,4-hydroxybenzoate,5'-deoxy-5'-methylthioadenosine,abietic acid,adenine,adenosine,adenosine-5-monophosphate,adipic acid,alanine,alpha ketoglutaric acid,aminomalonate,arabinose,arachidic acid,arachidonic acid,arachidonic acid isomer,arginine + ornithine,asparagine,aspartic acid,azelaic acid,behenic acid,benzoic acid,benzylalcohol,beta-alanine,capric acid,cholesterol,citric acid,citrulline,conduritol-beta-epoxide,creatinine,cysteine,cysteine-glycine,cystine,cytidine-5'-diphosphate,cytidine-5-monophosphate NIST,dehydroascorbate,dihydroabietic acid,dodecanol,elaidic acid,erythronic acid lactone,ethanolamine,FAD,fructose,fucose 1 + rhamnose 2,fumaric acid,gluconic acid,glucose,glucose-6-phosphate,glucuronic acid,glutamic acid,glutamine,glutathione,glyceric acid,glycerol,glycerol-alpha-phosphate,glycerol-beta-phosphate,glycine,glycolic acid,guanine,guanosine,heptadecanoic acid,homoserine,hydroxycarbamate NIST,hydroxylamine,hypoxanthine,icosenoic acid,idonic acid NIST,inosine,inosine 5'-monophosphate,inositol-4-monophosphate,inositol allo-,inositol myo-,inulobiose,isoleucine,isothreonic acid,lactic acid,lauric acid,leucine,levoglucosan,lignoceric acid,linoleic acid,lysine,lyxitol,malate,maltose,maltotriose,mannitol,methanolphosphate,methionine,monopalmitin-1-glyceride,myristic acid,N-acetyl-D-mannosamine,N-acetylaspartate,N-methylalanine,nicotinamide,O-acetylserine,octadecanol,oleic acid,ornithine,oxalic acid,oxoproline,p-hydroquinone,palmitic acid,palmitic acid butyl ester NIST,palmitoleic acid,pantothenic acid,pelargonic acid,pentadecanoic acid,phenylalanine,phosphoethanolamine,phosphogluconic acid,phosphoric acid,phthalic acid,pimaric acid NIST,proline,"propane-1,3-diol NIST",pseudo uridine,putrescine,"pyrazine 2,5-dihydroxy  NIST",pyrogallol,pyrophosphate,pyruvate,ribonic acid,ribose,ribose-5-phosphate,ribulose-5-phosphate,salicylic acid,serine,sorbitol,spermidine,stearic acid,succinic acid,sucrose,taurine,threitol,threonic acid,threonine,tocopherol alpha,tocopherol beta NIST,tocopherol gamma-,trans-4-hydroxyproline,trehalose,tryptophan,tyrosine,uracil,urea,uric acid,uridine,uridine-5'-monophosphate,valine,xanthine
ERn_train_12,NEG,data3,-0.84288263,-0.47480065,-0.218848224,-0.797364514,-0.633480361,-1.334668673,-0.149396555,-0.00166341,-0.027348656,-0.841341068,-0.323440452,-0.791736584,-2.214329872,0.102507653,0.49458611,-1.225707106,0.534501435,1.522466072,0.529501229,-0.423461837,0.68085548,1.13703995,1.036054423,0.949219454,-1.923859499,1.189217021,0.965413157,0.821812558,1.015070977,2.625164472,-1.23411533,0.369160017,-0.486855344,-0.295924577,0.40754464,-0.362816507,0.385220805,-1.473970494,0.509645888,2.199763104,0.641909469,0.887643014,-1.158107432,1.705098808,-0.763177453,1.293289187,-0.14210061,-0.987505316,-0.292426046,-0.775184148,0.187916819,0.076345302,0.679540754,0.827201756,1.117848813,1.431377523,-0.214475966,-0.204070559,2.823405146,-0.678711772,2.21709809,-2.495658883,-1.572704708,0.191641041,-1.621574219,0.146584523,0.346240863,1.038987779,-0.19304947,1.204442195,1.078493845,-1.417891899,1.243589937,-2.012251241,-2.467316566,1.42046595,0.265023052,0.016348801,1.027335889,1.190269905,0.095211762,2.168670485,-0.132521077,-0.462199626,-0.898628817,0.147290915,0.368987174,-0.480236619,-0.654406366,-0.052299765,-0.942385964,-1.541293098,-0.631723989,1.725000804,-0.144271041,-0.27767838,-1.781168097,0.493342689,1.255076179,0.976483214,-0.442530881,-2.311648723,3.692164583,-0.057178214,0.308467754,2.200354612,2.452830872,-1.865552231,-1.622673928,1.900827494,0.548026831,0.466008024,-0.241410711,-1.614782535,-1.120267578,-1.22530388,-0.191847573,-0.775409537,-1.605069816,-0.40782003,0.490195013,-0.854270774,-0.35644268,-0.2720306,-1.293212318,-0.345703119,-1.034780753,0.026032128,1.046237239,1.700641041,-0.378338615,0.605738539,0.09411039,0.913676399,0.859930867,0.457716321,0.745617122,-0.794484293,-1.122242387,0.912514645,2.0856869,-2.183324275,-1.150868568,-0.641679698,0.785783828,0.561063339,-0.237280907,-1.897124013,-0.948629125,-1.307131169,-0.025850937,-0.0844494,-0.197270004,-0.244495732,-1.194834846,1.367799927,-1.658086956,-1.939097038,-0.762184079,-0.448882766,-0.90336162,-1.060615051
ERn_train_13,NEG,data3,-0.079228484,-0.383839122,0.248920103,0.305652787,0.024128359,1.873860436,1.151355127,1.143065136,0.618238431,-0.841341068,-0.650305961,1.696540838,0.633655922,-0.099906906,1.317263758,-0.916491471,1.112671065,0.564918416,0.37985743,0.491277944,0.415409244,0.433606154,1.205409353,0.606870589,-0.81506552,0.325890019,0.299125095,-0.408468305,0.355222016,-0.675258583,0.577037381,-1.289478977,-0.037436847,0.575650043,1.145151183,-0.362816507,-0.101833391,0.219162976,-0.111625951,-0.360117967,0.182247305,0.421075937,-0.915845173,-1.345266881,0.008086541,0.685227028,-0.969672147,-0.311439696,-0.701949661,-0.525549716,-0.638147253,0.509887319,0.679540754,-0.350494553,0.270942501,2.034291323,-0.054630743,-0.653476059,-0.993545511,-0.560171374,0.937095167,-0.760300223,-0.842497684,-0.709268649,-0.481351249,0.146584523,0.077773879,1.038987779,0.253551079,0.205741646,0.299651334,-1.148946227,1.552960441,-0.260337519,-1.274216698,0.090651277,0.322220045,1.342274375,0.054617979,0.787440688,-0.574518091,-1.115957052,-0.426711462,-0.312196735,1.039228228,-0.104336346,0.298584087,0.067024403,0.158107202,-0.824130894,-0.065910056,-0.495373532,-1.084350007,0.976010991,2.160494702,0.267318011,-0.174364824,-0.677678862,0.871355466,-0.320229895,-0.442530881,-0.732265996,-0.33950414,0.500054484,1.493380373,0.687613939,1.615696424,-0.337999243,-0.758573378,0.830272388,0.191382362,0.466008024,0.715901022,-1.500299653,-1.013848392,-0.333141348,-1.432358914,-0.166583709,-0.996932491,0.060127027,0.31955278,-1.889883514,-0.35644268,0.082692958,0.350785117,2.816203094,0.124324523,0.624957413,-0.59860351,-0.201451408,-0.19163428,0.731823576,0.002565689,0.116831399,-0.314616781,0.579066226,-0.508011218,-0.462461723,-0.558904069,-0.253605319,-0.443714513,-1.578370841,1.089903747,0.75823773,0.084888571,0.297,-1.099243678,0.459760825,-1.3389621,-1.04913997,-1.80821791,1.726270741,0.584032176,-0.31641633,-0.621607816,0.324589605,-0.211955598,0.692314522,-1.564114313,0.610693274,-0.156868686,1.770495185
ERn_train_14,NEG,data3,0.371027915,-0.47480065,0.075066113,0.376991733,0.075761412,1.214390832,0.613252599,-0.074374881,0.418035486,-0.841341068,-0.650305961,0.365766599,0.275198626,-0.478218784,0.257044926,-1.225707106,1.532159554,1.010057879,-1.642948016,0.378082584,-1.167635532,0.103605441,0.321811833,0.34683223,1.685328039,0.476502113,0.487517205,-0.602061914,1.145654565,-0.203285491,0.200156815,-0.049985583,-0.740250386,0.243540145,0.137009381,-0.82857024,0.994256804,-1.198265899,-0.1984107,0.573855992,0.516631936,-0.112868937,-0.915845173,-0.080242736,1.360230787,1.293289187,-0.734490894,-1.294637185,-1.09160048,-0.380168614,0.154543413,0.076345302,2.040817988,-0.195331367,0.153026943,1.66506431,-0.942456466,-2.697633331,-1.19865946,-0.212229165,1.517227704,-2.009549448,0.196609441,0.06345831,-1.204023871,1.838709291,1.748354375,1.038987779,-0.723425775,1.439219314,2.758433065,-0.257661407,1.593425714,-1.568074889,-2.354606579,1.42046595,-2.352614796,2.249527838,1.622851182,-0.761141143,0.989550835,-0.988495316,-0.132521077,-0.335189376,0.121478768,0.456658886,0.526364023,-0.78071926,-0.283268535,0.894242011,0.793410422,1.122561466,-0.631723989,1.084937531,1.502809924,-0.441530522,-1.825341445,-0.280687926,2.000317199,0.976483214,1.49972569,-0.164532197,0.500199349,-0.085195281,-0.072049587,2.096673285,1.520534304,-0.272130464,-0.30127262,0.419494397,-3.773113391,0.466008024,-0.72744029,-0.11466792,-0.362001213,-0.776991451,-1.582245823,0.05851028,0.030328794,0.55992993,0.054672812,1.174378264,-0.35644268,0.00852662,-2.306389072,-0.345703119,-0.967599129,1.335363981,-0.59860351,1.610786141,0.004684613,1.706970254,-0.926995823,1.448586183,0.037925137,0.346888022,-0.765437628,1.167337867,-1.381006779,0.424610166,1.494660369,0.352499816,-0.87425796,-1.313091594,0.402728956,-0.057619688,0.673386313,-0.922899488,-0.265667063,-0.310109585,0.174853539,-0.412748081,-0.498208311,-3.712591228,-0.916217943,1.665992017,0.099034789,0.079072248,1.371604803,1.042040541,-0.642198741,0.652082538
ERn_train_15,NEG,data3,-0.079228484,-1.648875577,0.248920103,0.305652787,0.258985716,1.073260186,1.709483525,1.072842385,-0.418337737,-0.325376976,-0.650305961,1.469095437,-0.938481986,-0.240534459,0.31969017,-0.365023968,-0.337433711,-0.171805643,0.305099844,-0.490239052,-0.413876348,3.623006796,1.205409353,-0.680723153,-0.81506552,1.189217021,0.965413157,-0.215874423,0.255377089,-2.918155066,-1.012613312,-1.525289491,-0.037436847,0.339722892,1.145151183,-1.372761466,-0.101833391,0.824838004,-0.280892657,0.158231989,-0.763015985,-0.72785048,-0.211542712,-1.495533528,-0.641480358,0.685227028,-1.204772223,-0.465519961,-1.227981951,-0.260870464,-0.819156637,0.509887319,1.801768398,-1.167623562,0.153026943,1.104396436,-0.129571826,-0.86903288,-1.455102771,0.080716543,2.786426466,-1.492091916,1.362376507,-0.243819471,-0.36370123,1.298644863,0.778604718,1.038987779,-0.024779787,0.741028204,0.067466424,-1.065354876,0.323341219,0.272818241,-0.539732809,1.092997333,-0.673000089,1.840707979,0.054617979,2.15796133,-0.370500355,-0.173568374,-0.132521077,-1.070391096,0.121478768,-0.42143719,0.776967429,-0.78071926,-0.283268535,0.009908904,-1.384972782,1.122561466,-0.631723989,0.264198701,0.673942218,0.749216818,0.619859811,-0.463786037,-0.061243717,-0.320229895,-0.661111573,-1.013700069,0.116755572,-0.385539502,-1.08617334,1.235160466,1.615696424,-0.818122261,0.209614024,-0.406057466,0.416994704,1.352288372,-0.107044695,-0.712876845,-0.288498395,-0.776991451,-1.132266257,-1.027527896,-1.078032851,0.820157304,0.176744994,0.516359373,-2.480317156,-0.355027753,-0.847214262,1.816495213,0.042469904,0.026032128,-0.51247209,1.193277318,0.004684613,0.64663856,0.376018378,1.579011554,-0.570053875,-0.478151015,-1.696949732,0.024891185,-0.250902474,-0.688376518,-1.220217329,-1.578370841,0.114131824,-0.792140719,-0.394109664,-0.981517782,-0.671814749,-0.322476169,0.566494224,0.694540687,1.24066516,1.026570714,0.584032176,-2.679390868,-0.358225344,2.157239324,-1.017845444,0.581516407,-0.277018792,-0.448882766,-0.397588632,0.302890269
ERn_train_16,NEG,data3,1.318660521,-0.081424457,0.669784196,-1.623012384,-1.211771815,0.427357467,0.695341894,0.7504309,-0.16160717,-0.389326233,-0.650305961,-0.737979973,0.358678172,0.79184158,-0.347431657,0.817385886,0.039156354,-0.545625603,-1.274255084,0.610161122,-0.934660782,0.433606154,-1.251935923,-1.179265177,-0.202438268,0.864901309,0.658942189,-0.955912246,0.453075121,-0.514590185,0.330496824,-0.453013733,0.849076801,1.081117828,1.545408253,-1.313543106,0.385220805,-0.106236139,-1.835041321,0.060498801,-0.877247486,-1.262421372,-0.129087768,-0.503747261,0.930659119,-0.641484924,-0.14210061,0.684687943,-0.759382551,-0.299052784,1.348871112,1.063646628,-1.884101962,1.650442482,-0.211764428,-0.516485866,0.218759841,-0.560687583,1.209015807,-0.80792891,0.937095167,-0.287883924,-0.052615426,-1.177234698,0.618955036,1.450019104,0.778604718,-1.203304471,0.803387484,0.264755348,0.685959736,0.221322623,-0.104169218,1.408654721,1.063892227,0.727482186,-0.441556664,-1.203159425,0.898449692,-0.936090237,-0.466538824,-0.930735976,0.872854653,0.779805893,-0.191938623,-2.194204027,0.601253482,0.301111953,-0.133461076,0.201133799,0.163980977,0.47949657,-0.309058221,-0.061680452,0.308443154,1.113125586,0.798944247,-0.804208075,0.229456635,-1.373939949,-0.442530881,0.116804029,0.116755572,-0.495108342,-2.452644474,1.09959518,-0.117713929,0.346809075,1.621625658,-1.201030139,0.416994704,-1.546897573,-0.041792384,0.762801124,-0.702606542,-0.204537885,0.746431935,0.826798478,-0.049416318,-1.050618298,0.490195013,0.553890961,0.72473516,-0.203829281,0.041537106,-0.345703119,1.499584891,-1.739884708,1.181581059,0.125747093,0.403767625,-0.960693821,-0.88050478,-0.167644862,-0.025177135,-0.478151015,-0.508011218,0.889979238,-0.865375724,-0.688376518,-0.390671358,0.788905133,0.205510054,2.137359181,-0.718801347,0.672991698,-1.611900606,-0.922899488,0.230971915,0.529813481,0.734418786,-0.575649131,0.768368745,-1.156941779,-1.707669685,-0.004140328,-0.471798082,-1.149387646,-0.762184079,-0.278917854,-0.642198741,-0.18849186
ERn_train_17,NEG,data3,0.145619434,-0.788419998,0.189469407,-0.079312531,0.355330228,-0.043755262,-0.186439701,0.32870966,-0.953039301,-0.841341068,0.219923165,-0.411147348,0.318061079,-0.565786769,0.257044926,-1.011101805,0.179810998,0.181072837,-1.343748646,-0.813335503,-0.65627728,-0.525336227,0.817295742,0.467939641,-1.192407406,0.951956186,0.898961438,0.429284202,0.570046308,-0.514590185,0.454941298,-0.453013733,1.832251093,0.510705706,1.888534202,-1.494849719,-0.101833391,-0.106236139,0.235085421,-0.192351355,-1.30045662,-1.028113181,0.090140148,-1.225802051,0.144450589,-0.886618912,-0.274755301,-1.107288564,-0.292426046,-0.299052784,1.059377108,0.761828883,-1.032076908,0.523390229,-0.915660076,-0.225851565,5.80719966,1.162632822,-0.993545511,1.424673122,-0.641381908,0.45132347,1.13251797,-0.362737663,0.79805264,0.146584523,-0.123270264,1.038987779,0.315280113,-0.154595794,0.406492377,-0.706785829,0.794301748,-0.185248101,-0.036462715,0.090651277,-1.445526404,0.988926435,0.516262176,-1.356118623,-0.257347041,1.098668083,-0.132521077,0.245704452,1.409672044,0.267862127,0.946330917,-0.288435419,0.017094238,0.58514406,0.163980977,0.10644169,-0.631723989,-0.061680452,-0.144271041,1.113125586,1.002303333,0.659371465,-0.008574848,-0.572038136,-0.33490866,-0.260478419,1.24200213,-0.057178214,-1.744087433,-0.429630531,-1.007062743,-0.405794756,0.053510386,-0.623883528,-0.152074152,-1.546897573,-0.16993823,-0.271597664,-1.59028847,-0.242507724,0.067937172,0.298927711,0.108442207,0.060127027,0.31955278,-1.14181045,-0.35644268,-0.808225911,-1.731909166,1.172633631,0.358151188,1.335363981,-0.350401106,-0.111675617,-0.036904467,-0.79077593,-0.557216411,0.709249748,-0.025177135,-0.080224184,0.056131608,-0.633039848,0.037577664,1.047449718,-1.991698691,-0.647532272,0.469582132,0.707667613,-1.280806837,0.561063339,-0.543261194,0.723556861,-0.651092869,-0.353470452,-0.225964901,2.386803468,0.805695686,0.262191708,0.333722762,0.100538222,1.372134289,1.638539059,-0.324718265,-0.990994852,-0.156868686,0.608685077
ERn_train_18,NEG,data3,0.228145899,0.7203622,1.025609593,1.089680107,-1.255385875,0.683588659,0.54237122,1.21829991,0.877969312,-0.841341068,-0.217021945,1.581432814,0.552279938,0.171766691,0.605925574,-0.830746046,-0.467591192,-0.583085039,-1.89153897,0.73998699,0.130546892,0.650815406,-1.530042426,-0.606338105,-0.202438268,-1.465475416,-1.469017092,0.098966592,-0.134378279,-3.569291619,0.761891989,-0.62108868,1.245502425,0.899400607,1.655426676,-0.070458816,0.385220805,0.824838004,-0.7090521,0.261507688,0.759246783,-1.371987062,-0.302971943,-0.470236556,0.697687488,-0.946687628,-0.078434666,-0.690428927,1.334316814,-1.587600262,0.725492193,0.509887319,-1.315335436,1.070515795,0.098435731,-1.382690042,0.390860389,-0.560687583,-1.255476664,-0.110538382,0.624418424,0.89425225,-0.098644311,0.368286451,-0.36370123,0.929351298,0.146900857,-0.195191381,0.916938599,-0.478777078,1.208213694,0.122705212,0.977507574,0.014745056,1.1920994,-0.199680028,0.091777429,0.912647514,1.622851182,-1.059033012,-1.511834154,-0.324447038,-0.426711462,3.548453593,1.039228228,0.085772587,-1.131132085,-0.600165092,0.459371352,0.519371124,-0.238384372,-2.273035632,-1.084350007,-0.20208789,-1.204662552,-0.141919378,-0.574510691,1.517367399,-0.251279625,-1.83736762,0.49250843,-0.260478419,-0.101110445,-0.84091302,0.172753897,0.310291112,0.49226626,0.568403373,-2.254862288,-0.733925975,0.86523776,-1.183266618,1.011235117,0.049646659,-0.665668786,1.827032459,-0.731018128,0.298927711,-0.829427252,-1.050618298,-0.529931021,0.091339082,0.72473516,1.974044817,-0.478529982,0.88595842,1.063432029,1.142738779,-0.269915617,-0.652413229,0.993077267,0.061386751,0.240277016,-1.230327531,0.267505772,-1.102018206,-0.63365101,2.819850727,-0.558904069,1.433988259,0.247442716,-0.31053085,0.292510226,2.234251568,-0.815024348,1.437843281,0.518551851,-0.61496846,-1.599866719,-0.443836446,-1.366727617,1.026570714,-0.197270004,-1.375062995,-0.621607816,0.324589605,1.938392113,0.98533326,-0.073899985,-0.55577639,0.439481289,0.789798952
ERn_train_19,NEG,data3,-0.982847141,-0.47480065,0.368662706,0.525019668,-1.013741313,-0.761461306,0.695341894,1.21829991,0.679178091,-0.841341068,-0.110603437,0.680170829,0.791734749,-0.032428729,-0.905259735,-1.491264717,0.534501435,-0.471184442,0.12188085,-0.423461837,-0.934660782,-0.054907035,-0.315711938,0.742753547,-0.81506552,0.079087497,0.187342093,-0.120199839,0.056220375,0.515385347,-1.118591672,-1.118693909,0.602764191,0.410985548,1.326106009,-1.060758575,-0.540087685,0.458295837,0.92341595,0.685286511,-0.022313929,0.830593192,-0.632684549,1.506984866,0.075044303,0.501562147,-0.416254024,-0.764321517,0.142354831,-0.060012546,-1.323848438,0.761828883,1.801768398,-0.565441727,-0.083716725,0.136525513,0.702525304,0.197391094,0.882643975,0.645171592,0.624418424,0.129941987,-1.673753106,-0.303457981,-0.36370123,-0.595062305,-1.365467637,1.038987779,-0.024779787,0.621881729,-0.151343197,-0.807721981,0.323341219,-0.402764455,0.587107314,1.260941756,1.034772984,0.746579991,-0.253083627,0.061033029,0.760828562,-0.872976636,1.660965527,-0.462199626,1.039228228,1.007354637,-1.822873895,-0.421761048,0.459371352,-0.052299765,-1.084787491,-1.072109939,-0.309058221,0.380465889,0.424416453,0.056290358,0.318379983,-0.636258251,0.28460366,0.672190127,0.382696046,-1.307323558,3.772508809,-0.416231288,0.308467754,1.74079002,3.429129433,-1.035684474,-1.225926288,0.709355236,1.069592895,1.352288372,0.770807006,-1.272708049,-0.472547082,-0.242507724,1.04500793,0.177254662,-0.494413406,0.820157304,1.309824475,-0.248347426,-2.480317156,1.812766671,-0.205569007,-1.401269244,0.124324523,0.313405281,0.077849471,-2.019669721,0.24494622,0.771561594,-2.22333013,0.827361049,-0.314616781,0.642894706,-1.185778024,0.191781132,1.02477336,1.892478499,-0.499834485,-1.29160266,-0.435729425,0.06234744,-0.272463603,0.503521996,-0.607487375,0.459760825,-2.40285745,-1.409467959,-1.80821791,0.622703884,0.461714156,-0.244495732,1.055860463,1.525240025,0.099034789,0.133516846,-0.119119638,-0.11688049,-0.156868686,0.927256039
ERn_train_20,NEG,data3,0.658321551,0.544966482,0.783301747,-0.079312531,-1.742755126,-0.261653888,1.104277974,1.072842385,0.293905423,-0.841341068,-0.110603437,-0.51935272,-0.896645164,1.46747667,0.377971957,1.659840549,-0.116718887,0.149055126,-0.527893992,1.377017966,-0.934660782,0.029289196,-1.308368906,-0.748105322,1.384574268,-0.43608241,0.187342093,-1.660268538,1.567970451,-0.044120645,0.634509662,0.68108251,1.386028771,1.279297486,1.946610212,0.324907722,-0.540087685,-0.727354597,-1.414787355,0.685286511,0.641909469,-2.225549343,-0.458487576,-0.600512744,-0.704711778,-0.330911281,-0.905393198,2.812153428,0.489713743,-0.462844622,0.686155672,1.063646628,-0.018131302,-0.301847102,-0.4536917,-1.215543456,0.020730565,-0.169159893,0.637627191,-0.011516159,0.624418424,-0.331630022,-0.493034107,0.127600127,0.79805264,1.162965425,1.602613185,-1.203304471,3.28542344,-1.223950957,-0.493877403,1.272884408,0.123299768,-0.185248101,2.057734398,-1.095479888,2.067940487,-1.578676472,1.181112038,-0.302389818,-0.02044635,0.141989045,1.223056406,-0.219528467,-2.393117613,-0.888366771,-0.268265509,1.142431526,-0.535315916,1.374633861,0.482184071,0.171159752,-2.090721389,0.867931064,-1.758083083,-0.523823244,-0.849442524,-0.377568022,0.229456635,-2.751897558,0.086026866,0.95283941,-0.33950414,0.44068333,0.044323416,-1.62735806,-0.293664714,-0.07700436,0.431236664,-1.841726069,1.069592895,-1.183266618,1.325417078,1.317973298,1.358130404,0.066157727,0.989873646,2.020243024,0.271603533,-3.280347816,0.638780816,0.620626532,0.72473516,0.682184583,0.728240311,-2.351614379,1.992341609,-0.556797314,1.181581059,-0.111675617,0.559106801,-0.901709911,-0.969944285,-0.856505562,-0.769000501,-0.138072334,-0.93120301,1.167337867,-2.168740771,0.151536154,2.135395247,0.788905133,0.292510226,0.553189031,-0.815024348,1.075371268,-1.676734326,-2.760730392,-1.921656022,-0.353470452,-0.82142007,-0.464885856,-0.565131479,-2.610279496,-4.377291012,-0.004140328,0.099034789,-0.138422634,-1.300756634,-0.04283819,-0.397588632,-0.34550998
ERn_train_21,NEG,data3,-0.707255774,-0.682694252,-0.126407101,0.169866906,-0.212034187,0.192410889,0.471075368,1.072842385,-0.548034153,-0.841341068,-0.110603437,0.513104609,0.552279938,-0.396654954,1.317263758,-1.011101805,0.887345345,-1.404155059,-0.016131536,-0.844042815,1.344746334,1.787806954,0.58255062,-0.099668133,-1.282112805,0.550464808,0.602484142,-0.602061914,0.677231997,-1.037531977,0.002712228,-1.525289491,-0.402741908,0.243540145,1.268002989,-0.995438709,-0.101833391,0.219162976,-0.7090521,-0.799788023,-0.138158085,-0.620973579,-1.158107432,-0.059419119,-1.132336485,1.43688232,-1.040947131,-0.129839676,-1.025055625,-0.339662402,-0.819156637,0.761828883,1.760405175,-0.145488924,-0.522554665,0.711025133,-1.086738172,-0.499303356,1.60268966,-0.560171374,0.363166936,-0.862009296,-0.349635889,-0.655389031,-0.606564199,1.298644863,0.778604718,1.038987779,-0.372314709,-0.383532083,-0.493877403,-1.609455494,1.152293905,-1.099940781,-0.539732809,0.090651277,-1.563500706,0.016348801,-1.060469456,1.963220558,-0.993270179,-0.872976636,-0.714467814,-0.410439886,0.415965578,0.643777475,0.776967429,-0.421761048,-0.133461076,0.009908904,-1.232517762,-0.735179793,-0.470947457,-0.174643655,1.190853598,1.613569252,1.90594782,-0.804208075,0.871355466,-0.721986713,-1.528167263,-0.916760356,-0.101110445,1.540384216,-0.604645738,0.576808643,2.548795658,-0.963184709,-0.384283684,-0.174887166,0.191382362,1.352288372,-0.16993823,-1.140487329,-0.746571072,-0.493832429,0.015222015,-0.475785411,-1.605069816,1.09895794,1.490654571,-1.369382735,-3.634191703,-0.808225911,-1.100079254,0.281201111,-0.430942823,0.624957413,-0.474445997,1.270323576,-0.345948897,2.297852496,-0.134776058,0.678520389,-0.481648192,-1.200696967,-0.93120301,-1.076439069,0.037577664,-0.253605319,-0.872915874,-1.907707573,-0.222833759,0.117120331,-0.515151471,-0.587923746,-0.803575499,0.459760825,0.230971915,0.902455632,1.273378793,0.967903243,1.418001711,-0.385637775,0.119715875,0.813012963,-0.211955598,0.079072248,-0.762184079,0.51259389,-0.156868686,1.868671789
